id,title,type,release_year,age_certification,runtime,genre,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,Revenue(In Millions)
tm411288,Nigerian Prince,MOVIE,2018,Unrated,104,'drama',"['NG', 'US']",5.7,397.0,2.91,5.7,110
tm411288,Nigerian Prince,MOVIE,2018,Unrated,104,'crime',"['NG', 'US']",5.7,397.0,2.91,5.7,110
ts85515,Bangkok Love Stories 2: Innocence,SHOW,2018,Unrated,44,'drama',['TH'],6.6,202.0,3.473,6.6,128
ts85515,Bangkok Love Stories 2: Innocence,SHOW,2018,Unrated,44,'romance',['TH'],6.6,202.0,3.473,6.6,128
ts82500,Treehouse Detectives,SHOW,2018,TV-Y7,24,'animation',[],7.6,92.0,1.382,7.6,153
tm481188,Isoken,MOVIE,2017,Unrated,100,'romance',['NG'],6.4,322.0,2.263,6.4,192
tm481188,Isoken,MOVIE,2017,Unrated,100,'comedy',['NG'],6.4,322.0,2.263,6.4,192
tm481188,Isoken,MOVIE,2017,Unrated,100,'drama',['NG'],6.4,322.0,2.263,6.4,192
tm851055,God Calling,MOVIE,2018,Unrated,120,'drama',[],6.510860655737705,23439.382473841557,1.81,6.510860655737705,188
ts83820,The Judgement,SHOW,2018,Unrated,48,'drama',['TH'],7.1,97.0,1.429,7.1,123
ts83820,The Judgement,SHOW,2018,Unrated,48,'crime',['TH'],7.1,97.0,1.429,7.1,123
tm313472,The Lost Brother,MOVIE,2017,R,112,'thriller',['AR'],6.5,1710.0,4.703,6.5,36
tm313472,The Lost Brother,MOVIE,2017,R,112,'crime',['AR'],6.5,1710.0,4.703,6.5,36
tm313472,The Lost Brother,MOVIE,2017,R,112,'drama',['AR'],6.5,1710.0,4.703,6.5,36
tm313472,The Lost Brother,MOVIE,2017,R,112,'european',['AR'],6.5,1710.0,4.703,6.5,36
tm430057,Weapon of Choice,MOVIE,2018,Unrated,90,'documentation',"['AT', 'IQ', 'US']",4.8,162.0,1.283,4.8,208
tm430057,Weapon of Choice,MOVIE,2018,Unrated,90,'european',"['AT', 'IQ', 'US']",4.8,162.0,1.283,4.8,208
tm316744,Lucas Brothers: On Drugs,MOVIE,2017,Unrated,49,'comedy',['US'],5.7,837.0,2.445,5.7,69
tm361312,A StoryBots Christmas,MOVIE,2017,Unrated,25,'animation',['US'],5.8,160.0,3.828,5.8,245
tm361312,A StoryBots Christmas,MOVIE,2017,Unrated,25,'comedy',['US'],5.8,160.0,3.828,5.8,245
tm361312,A StoryBots Christmas,MOVIE,2017,Unrated,25,'family',['US'],5.8,160.0,3.828,5.8,245
tm361312,A StoryBots Christmas,MOVIE,2017,Unrated,25,'fantasy',['US'],5.8,160.0,3.828,5.8,245
ts84372,YG Future Strategy Office,SHOW,2018,TV-MA,26,'comedy',['KR'],6.7,209.0,2.519,6.7,271
tm407349,The Birth Reborn 2,MOVIE,2018,PG,91,'documentation',['BR'],6.6,5.0,1.4,6.6,24
tm327951,The Doll 2,MOVIE,2017,Unrated,116,'horror',['ID'],5.1,550.0,5.769,5.1,55
tm327951,The Doll 2,MOVIE,2017,Unrated,116,'thriller',['ID'],5.1,550.0,5.769,5.1,55
tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,Unrated,58,'drama',['US'],6.6,5637.0,10.23,6.6,178
tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,Unrated,58,'comedy',['US'],6.6,5637.0,10.23,6.6,178
tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,Unrated,58,'family',['US'],6.6,5637.0,10.23,6.6,178
tm321149,Fishtronaut: The Movie,MOVIE,2018,G,88,'animation',['BR'],7.5,73.0,6.934,7.5,245
tm321149,Fishtronaut: The Movie,MOVIE,2018,G,88,'action',['BR'],7.5,73.0,6.934,7.5,245
tm321149,Fishtronaut: The Movie,MOVIE,2018,G,88,'family',['BR'],7.5,73.0,6.934,7.5,245
tm684591,Freej Al Taibeen,MOVIE,2018,PG-13,100,'comedy',['AE'],5.8,9.0,0.644,5.8,124
tm684591,Freej Al Taibeen,MOVIE,2018,PG-13,100,'sport',['AE'],5.8,9.0,0.644,5.8,124
tm360618,The Trader,MOVIE,2018,Unrated,23,'documentation',['GE'],6.510860655737705,23439.382473841557,7.621,6.510860655737705,272
tm197806,For Here or to Go?,MOVIE,2017,Unrated,105,'comedy',['US'],6.7,628.0,1.398,6.7,235
tm197806,For Here or to Go?,MOVIE,2017,Unrated,105,'drama',['US'],6.7,628.0,1.398,6.7,235
tm404449,Ayotzinapa: The Turtle's Pace,MOVIE,2018,Unrated,80,'documentation',['MX'],7.4,206.0,1.302,7.4,225
tm352865,Rodney Carrington: Here Comes the Truth,MOVIE,2017,Unrated,66,'comedy',['XX'],4.5,164.0,1.615,4.5,210
tm352865,Rodney Carrington: Here Comes the Truth,MOVIE,2017,Unrated,66,'documentation',['XX'],4.5,164.0,1.615,4.5,210
tm412515,Coffee for All,MOVIE,2017,Unrated,69,'documentation',"['AR', 'IT']",5.6,398.0,1.902,5.6,144
tm412515,Coffee for All,MOVIE,2017,Unrated,69,'european',"['AR', 'IT']",5.6,398.0,1.902,5.6,144
tm415938,No One Will Ever Know,MOVIE,2018,Unrated,102,'drama',['MX'],6.2,135.0,1.751,6.2,156
tm364417,Fanatyk,MOVIE,2017,Unrated,33,'drama',['PL'],6.510860655737705,23439.382473841557,2.157,6.510860655737705,279
tm364417,Fanatyk,MOVIE,2017,Unrated,33,'comedy',['PL'],6.510860655737705,23439.382473841557,2.157,6.510860655737705,279
tm344562,Listen,MOVIE,2017,Unrated,109,'drama',['LB'],6.6,230.0,0.6,6.6,277
tm344562,Listen,MOVIE,2017,Unrated,109,'romance',['LB'],6.6,230.0,0.6,6.6,277
tm317274,Can't Help Falling in Love,MOVIE,2017,Unrated,119,'romance',['PH'],6.9,902.0,2.812,6.9,190
tm317274,Can't Help Falling in Love,MOVIE,2017,Unrated,119,'comedy',['PH'],6.9,902.0,2.812,6.9,190
tm317274,Can't Help Falling in Love,MOVIE,2017,Unrated,119,'drama',['PH'],6.9,902.0,2.812,6.9,190
tm444257,Genius,MOVIE,2018,Unrated,98,,['IN'],6.510860655737705,23439.382473841557,2.014,6.510860655737705,217
tm1073482,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,MOVIE,2018,G,86,,[],6.510860655737705,23439.382473841557,1.133,6.510860655737705,124
tm348845,Marc Maron: Too Real,MOVIE,2017,Unrated,70,'comedy',['US'],7.2,1943.0,2.996,7.2,58
tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,MOVIE,2017,Unrated,84,'animation',['CA'],5.1,456.0,6.488,5.1,185
tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,MOVIE,2017,Unrated,84,'comedy',['CA'],5.1,456.0,6.488,5.1,185
tm434676,Joe Rogan: Strange Times,MOVIE,2018,Unrated,63,'comedy',['US'],7.3,4357.0,2.777,7.3,217
tm346867,Lynne Koplitz: Hormonal Beast,MOVIE,2017,Unrated,51,'comedy',['US'],6.3,431.0,2.105,6.3,51
ts84341,What She Put on the Table,SHOW,2017,TV-14,85,'drama',['TW'],7.3,30.0,2.319,7.3,76
tm319127,Vir Das: Abroad Understanding,MOVIE,2017,Unrated,65,'comedy',"['IN', 'US']",6.9,1710.0,2.464,6.9,265
ts83663,A Taiwanese Tale of Two Cities,SHOW,2018,Unrated,69,'drama',['TW'],6.1,159.0,1.4,6.1,85
ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,2017,TV-Y,30,'animation',[],4.2,9.0,0.899,4.2,127
ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,2017,TV-Y,30,'family',[],4.2,9.0,0.899,4.2,127
ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,2017,TV-Y,30,'music',[],4.2,9.0,0.899,4.2,127
tm349140,Joaquín Reyes: Una y no más,MOVIE,2017,Unrated,77,'comedy',[],6.510860655737705,23439.382473841557,0.927,6.510860655737705,284
tm416458,The Insomnia Club,MOVIE,2018,PG-13,84,'comedy',['MX'],6.2,501.0,2.128,6.2,266
tm416458,The Insomnia Club,MOVIE,2018,PG-13,84,'drama',['MX'],6.2,501.0,2.128,6.2,266
tm409376,Pickpockets,MOVIE,2018,Unrated,100,'crime',['CO'],5.4,1192.0,9.362,5.4,290
tm409376,Pickpockets,MOVIE,2018,Unrated,100,'drama',['CO'],5.4,1192.0,9.362,5.4,290
tm409376,Pickpockets,MOVIE,2018,Unrated,100,'thriller',['CO'],5.4,1192.0,9.362,5.4,290
ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018,TV-MA,33,'comedy',['MX'],6.5,824.0,5.086,6.5,23
ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018,TV-MA,33,'drama',['MX'],6.5,824.0,5.086,6.5,23
tm430660,Munafik 2,MOVIE,2018,Unrated,104,'horror',['MY'],5.5,1685.0,3.906,5.5,184
tm447263,Super Monsters and the Wish Star,MOVIE,2018,Unrated,27,'comedy',['US'],6.510860655737705,23439.382473841557,2.203,6.510860655737705,253
tm447263,Super Monsters and the Wish Star,MOVIE,2018,Unrated,27,'family',['US'],6.510860655737705,23439.382473841557,2.203,6.510860655737705,253
tm447263,Super Monsters and the Wish Star,MOVIE,2018,Unrated,27,'animation',['US'],6.510860655737705,23439.382473841557,2.203,6.510860655737705,253
tm447263,Super Monsters and the Wish Star,MOVIE,2018,Unrated,27,'fantasy',['US'],6.510860655737705,23439.382473841557,2.203,6.510860655737705,253
ts272185,Running Man,SHOW,2017,Unrated,11,'comedy',['KR'],8.5,36.0,0.6,8.5,117
ts272185,Running Man,SHOW,2017,Unrated,11,'animation',['KR'],8.5,36.0,0.6,8.5,117
tm421161,W. Kamau Bell: Private School Negro,MOVIE,2018,Unrated,65,'comedy',['US'],6.4,789.0,1.353,6.4,159
tm347060,Poster Boys,MOVIE,2017,PG-13,128,'comedy',['IN'],5.4,1553.0,3.588,5.4,7
tm478147,The Lost Café,MOVIE,2018,Unrated,76,'drama',"['NG', 'NO']",7.0,28.0,1.4,7.0,124
tm478147,The Lost Café,MOVIE,2018,Unrated,76,'comedy',"['NG', 'NO']",7.0,28.0,1.4,7.0,124
ts82564,Jimmy: The True Story of a True Idiot,SHOW,2018,TV-MA,46,'drama',['JP'],6.8,78.0,1.342,6.8,219
ts82564,Jimmy: The True Story of a True Idiot,SHOW,2018,TV-MA,46,'comedy',['JP'],6.8,78.0,1.342,6.8,219
tm374656,Zion,MOVIE,2018,Unrated,10,'documentation',['US'],6.510860655737705,23439.382473841557,6.126,6.510860655737705,261
tm374656,Zion,MOVIE,2018,Unrated,10,'drama',['US'],6.510860655737705,23439.382473841557,6.126,6.510860655737705,261
tm430059,The Hows of Us,MOVIE,2018,Unrated,117,'drama',['PH'],6.7,2708.0,3.409,6.7,81
tm430059,The Hows of Us,MOVIE,2018,Unrated,117,'romance',['PH'],6.7,2708.0,3.409,6.7,81
tm430059,The Hows of Us,MOVIE,2018,Unrated,117,'comedy',['PH'],6.7,2708.0,3.409,6.7,81
tm434179,Two Catalonias,MOVIE,2018,Unrated,116,'documentation',['ES'],6.4,677.0,5.288,6.4,67
tm434179,Two Catalonias,MOVIE,2018,Unrated,116,'history',['ES'],6.4,677.0,5.288,6.4,67
tm434179,Two Catalonias,MOVIE,2018,Unrated,116,'european',['ES'],6.4,677.0,5.288,6.4,67
tm443073,"Out of Many, One",MOVIE,2018,Unrated,35,'documentation',['US'],6.510860655737705,23439.382473841557,1.833,6.510860655737705,96
tm445258,Marriage Palace,MOVIE,2018,Unrated,102,'comedy',['XX'],6.2,184.0,0.84,6.2,124
ts81632,A House of Blocks,SHOW,2017,TV-MA,85,'drama',['TW'],2.3,137.0,1.772,2.3,165
ts81632,A House of Blocks,SHOW,2017,TV-MA,85,'horror',['TW'],2.3,137.0,1.772,2.3,165
tm346334,Out of Thin Air,MOVIE,2017,Unrated,85,'crime',"['IS', 'GB']",6.3,2304.0,3.187,6.3,67
tm346334,Out of Thin Air,MOVIE,2017,Unrated,85,'documentation',"['IS', 'GB']",6.3,2304.0,3.187,6.3,67
ts113031,Droppin' Cash: Los Angeles,SHOW,2018,TV-MA,23,'reality',[],3.4,117.0,1.274,3.4,3
tm294696,Bygones Be Bygones,MOVIE,2017,PG-13,103,'comedy',['TR'],6.2,4054.0,1.827,6.2,193
ts236619,Loo Loo Kids Johny & Friends Musical Adventure,SHOW,2018,TV-Y,3,,['US'],6.510860655737705,23439.382473841557,0.917,6.510860655737705,60
tm332500,Finally Found Someone,MOVIE,2017,Unrated,118,'comedy',['PH'],5.7,233.0,4.359,5.7,120
tm332500,Finally Found Someone,MOVIE,2017,Unrated,118,'romance',['PH'],5.7,233.0,4.359,5.7,120
tm325610,Chris D'Elia: Man on Fire,MOVIE,2017,Unrated,65,'comedy',['US'],6.5,1729.0,3.004,6.5,214
tm325610,Chris D'Elia: Man on Fire,MOVIE,2017,Unrated,65,'documentation',['US'],6.5,1729.0,3.004,6.5,214
ts83025,Baby Ballroom,SHOW,2017,Unrated,45,'documentation',[],7.7,206.0,1.28,7.7,116
tm351505,The Reservoir Game,MOVIE,2017,Unrated,100,'documentation',['KR'],6.0,35.0,1.569,6.0,287
tm423315,Pacíficum,MOVIE,2017,Unrated,74,'documentation',['PE'],6.5,128.0,1.119,6.5,144
tm423593,Aruna & Her Palate,MOVIE,2018,Unrated,106,'drama',['ID'],7.2,770.0,2.302,7.2,153
tm423593,Aruna & Her Palate,MOVIE,2018,Unrated,106,'romance',['ID'],7.2,770.0,2.302,7.2,153
tm434126,Rafinha Bastos: Ultimatum,MOVIE,2018,Unrated,62,'comedy',['BR'],6.5,219.0,2.044,6.5,214
ts87591,Justice: Qalb Al Adala,SHOW,2017,TV-14,42,'drama',['US'],5.4,160.0,0.6,5.4,263
ts87591,Justice: Qalb Al Adala,SHOW,2017,TV-14,42,'crime',['US'],5.4,160.0,0.6,5.4,263
tm332572,Meghnadbodh Rohoshyo,MOVIE,2017,Unrated,122,'thriller',['IN'],6.3,510.0,1.923,6.3,189
tm411508,Mahi NRI,MOVIE,2017,Unrated,132,'drama',['IN'],6.0,84.0,1.21,6.0,139
tm411508,Mahi NRI,MOVIE,2017,Unrated,132,'comedy',['IN'],6.0,84.0,1.21,6.0,139
tm439678,Solo el amor,MOVIE,2018,Unrated,93,'drama',['AR'],4.8,71.0,5.549,4.8,197
tm439678,Solo el amor,MOVIE,2018,Unrated,93,'romance',['AR'],4.8,71.0,5.549,4.8,197
tm439678,Solo el amor,MOVIE,2018,Unrated,93,'music',['AR'],4.8,71.0,5.549,4.8,197
tm439678,Solo el amor,MOVIE,2018,Unrated,93,'comedy',['AR'],4.8,71.0,5.549,4.8,197
tm311193,Seeking a Man,MOVIE,2017,Unrated,100,'romance',['EG'],6.3,631.0,1.676,6.3,183
tm311193,Seeking a Man,MOVIE,2017,Unrated,100,'comedy',['EG'],6.3,631.0,1.676,6.3,183
tm311193,Seeking a Man,MOVIE,2017,Unrated,100,'drama',['EG'],6.3,631.0,1.676,6.3,183
tm430426,El Diesel,MOVIE,2018,Unrated,105,'crime',['EG'],4.5,455.0,2.001,4.5,56
tm430426,El Diesel,MOVIE,2018,Unrated,105,'thriller',['EG'],4.5,455.0,2.001,4.5,56
tm430426,El Diesel,MOVIE,2018,Unrated,105,'action',['EG'],4.5,455.0,2.001,4.5,56
tm418894,Franco Escamilla: Por La Anécdota,MOVIE,2018,Unrated,66,'comedy',['MX'],6.9,320.0,14.563,6.9,249
ts58061,Memories of Love,SHOW,2018,TV-PG,44,'drama',['CN'],5.7,17.0,5.027,5.7,276
ts58061,Memories of Love,SHOW,2018,TV-PG,44,'romance',['CN'],5.7,17.0,5.027,5.7,276
ts75320,A Boy Named Flora A,SHOW,2017,TV-MA,89,'drama',['TW'],7.9,323.0,1.699,7.9,58
ts75320,A Boy Named Flora A,SHOW,2017,TV-MA,89,'comedy',['TW'],7.9,323.0,1.699,7.9,58
ts119220,The Hollywood Masters,SHOW,2017,TV-MA,34,'documentation',['US'],7.2,87.0,0.6,7.2,241
tm446104,Fantastica,MOVIE,2018,G,114,'comedy',['PH'],3.6,212.0,1.882,3.6,251
tm446104,Fantastica,MOVIE,2018,G,114,'fantasy',['PH'],3.6,212.0,1.882,3.6,251
tm352951,Smaller and Smaller Circles,MOVIE,2017,Unrated,111,'crime',['PH'],6.7,239.0,1.444,6.7,160
tm352951,Smaller and Smaller Circles,MOVIE,2017,Unrated,111,'thriller',['PH'],6.7,239.0,1.444,6.7,160
tm354136,"El Especial de Alex Fernández, el Especial",MOVIE,2017,Unrated,52,'comedy',['MX'],6.7,74.0,0.954,6.7,169
tm447514,Vir Das: Losing It,MOVIE,2018,PG-13,67,'comedy',['US'],7.0,1254.0,2.349,7.0,87
tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,161,'thriller',['IN'],6.1,258.0,1.4,6.1,272
tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,161,'action',['IN'],6.1,258.0,1.4,6.1,272
tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,161,'crime',['IN'],6.1,258.0,1.4,6.1,272
tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,161,'drama',['IN'],6.1,258.0,1.4,6.1,272
tm376844,Penalty Kick,MOVIE,2018,PG-13,89,'comedy',"['MX', 'CO']",3.7,283.0,5.405,3.7,7
tm426238,Pulang,MOVIE,2018,Unrated,120,'romance',['MY'],6.7,594.0,2.151,6.7,236
tm426238,Pulang,MOVIE,2018,Unrated,120,'drama',['MY'],6.7,594.0,2.151,6.7,236
tm426238,Pulang,MOVIE,2018,Unrated,120,'action',['MY'],6.7,594.0,2.151,6.7,236
tm346390,Brad Paisley's Comedy Rodeo,MOVIE,2017,Unrated,63,'comedy',['US'],5.7,155.0,1.4,5.7,111
ts104093,Dance & Sing With True,SHOW,2018,Unrated,2,'family',['CA'],6.4,6.0,0.84,6.4,60
ts104093,Dance & Sing With True,SHOW,2018,Unrated,2,'animation',['CA'],6.4,6.0,0.84,6.4,60
ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,'comedy',['JP'],6.8,104.0,1.875,6.8,271
ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,'drama',['JP'],6.8,104.0,1.875,6.8,271
tm369315,Garbage,MOVIE,2018,Unrated,105,'thriller',['IN'],3.7,1016.0,1.112,3.7,217
tm369315,Garbage,MOVIE,2018,Unrated,105,'drama',['IN'],3.7,1016.0,1.112,3.7,217
tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,Unrated,60,'comedy',['XX'],6.3,1206.0,2.077,6.3,70
ts83407,Follow This,SHOW,2018,TV-MA,18,'documentation',['US'],4.9,711.0,0.902,4.9,213
tm345225,Gurgaon,MOVIE,2017,Unrated,107,'crime',['IN'],6.5,2216.0,2.95,6.5,181
tm345225,Gurgaon,MOVIE,2017,Unrated,107,'thriller',['IN'],6.5,2216.0,2.95,6.5,181
tm408257,Todo lo que sería Lucas Lauriente,MOVIE,2018,Unrated,74,'comedy',"['AR', 'US']",6.7,110.0,0.739,6.7,159
tm371188,#FriendButMarried,MOVIE,2018,Unrated,102,'romance',['ID'],6.8,714.0,1.257,6.8,221
tm371188,#FriendButMarried,MOVIE,2018,Unrated,102,'comedy',['ID'],6.8,714.0,1.257,6.8,221
tm371188,#FriendButMarried,MOVIE,2018,Unrated,102,'drama',['ID'],6.8,714.0,1.257,6.8,221
tm429174,Gun City,MOVIE,2018,Unrated,127,'thriller',"['ES', 'FR']",6.3,3895.0,6.61,6.3,154
tm429174,Gun City,MOVIE,2018,Unrated,127,'action',"['ES', 'FR']",6.3,3895.0,6.61,6.3,154
tm429174,Gun City,MOVIE,2018,Unrated,127,'crime',"['ES', 'FR']",6.3,3895.0,6.61,6.3,154
tm429174,Gun City,MOVIE,2018,Unrated,127,'history',"['ES', 'FR']",6.3,3895.0,6.61,6.3,154
tm429174,Gun City,MOVIE,2018,Unrated,127,'european',"['ES', 'FR']",6.3,3895.0,6.61,6.3,154
tm362047,Todd Barry: Spicy Honey,MOVIE,2017,Unrated,60,'comedy',['US'],6.8,855.0,2.682,6.8,175
tm351171,My Travel Buddy,MOVIE,2017,PG-13,115,'comedy',['TR'],6.1,6747.0,6.46,6.1,78
tm434776,Mo Amer: The Vagabond,MOVIE,2018,Unrated,56,'comedy',['US'],7.3,838.0,2.374,7.3,94
tm434776,Mo Amer: The Vagabond,MOVIE,2018,Unrated,56,'documentation',['US'],7.3,838.0,2.374,7.3,94
tm444576,Puppy Star Christmas,MOVIE,2018,PG,90,'family',['US'],3.6,249.0,4.446,3.6,64
tm444576,Puppy Star Christmas,MOVIE,2018,PG,90,'comedy',['US'],3.6,249.0,4.446,3.6,64
tm814861,Noblemen,MOVIE,2018,Unrated,108,'drama',['IN'],5.6,300.0,1.706,5.6,239
tm431214,Back to Q82,MOVIE,2017,Unrated,105,'scifi',['KW'],6.1,104.0,1.144,6.1,268
tm431214,Back to Q82,MOVIE,2017,Unrated,105,'action',['KW'],6.1,104.0,1.144,6.1,268
tm431214,Back to Q82,MOVIE,2017,Unrated,105,'comedy',['KW'],6.1,104.0,1.144,6.1,268
tm363181,Ladies First,MOVIE,2017,G,39,'documentation',['IN'],3.9,25.0,5.889,3.9,70
tm363181,Ladies First,MOVIE,2017,G,39,'comedy',['IN'],3.9,25.0,5.889,3.9,70
tm363181,Ladies First,MOVIE,2017,G,39,'romance',['IN'],3.9,25.0,5.889,3.9,70
ts86360,Pretty Man,SHOW,2018,TV-14,35,'family',['CN'],6.510860655737705,23439.382473841557,3.328,6.510860655737705,257
tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,Unrated,93,'documentation',['FR'],6.8,43.0,0.973,6.8,217
tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,Unrated,93,'european',['FR'],6.8,43.0,0.973,6.8,217
tm413082,Recovery Boys,MOVIE,2018,Unrated,90,'documentation',['US'],6.7,720.0,5.645,6.7,168
tm449860,King of Boys,MOVIE,2018,Unrated,169,'drama',['NG'],5.8,423.0,4.754,5.8,60
tm449860,King of Boys,MOVIE,2018,Unrated,169,'crime',['NG'],5.8,423.0,4.754,5.8,60
tm463592,Little Miss Sumo,MOVIE,2018,Unrated,18,'documentation',"['JP', 'GB']",6.510860655737705,23439.382473841557,27.973,6.510860655737705,109
tm431169,Late Life: The Chien-Ming Wang Story,MOVIE,2018,Unrated,97,'documentation',"['TW', 'US']",7.1,474.0,2.624,7.1,2
tm431169,Late Life: The Chien-Ming Wang Story,MOVIE,2018,Unrated,97,'sport',"['TW', 'US']",7.1,474.0,2.624,7.1,2
tm835357,A 3 Minute Hug,MOVIE,2018,Unrated,28,'documentation',['MX'],6.510860655737705,23439.382473841557,3.15,6.510860655737705,20
tm428982,Son Of Adam,MOVIE,2018,Unrated,109,'drama',['EG'],6.510860655737705,23439.382473841557,1.4,6.510860655737705,14
tm428982,Son Of Adam,MOVIE,2018,Unrated,109,'thriller',['EG'],6.510860655737705,23439.382473841557,1.4,6.510860655737705,14
tm476959,What Did I Mess,MOVIE,2018,PG-13,100,'comedy',['LB'],7.1,701.0,0.749,7.1,274
tm476959,What Did I Mess,MOVIE,2018,PG-13,100,'romance',['LB'],7.1,701.0,0.749,7.1,274
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,Unrated,79,'comedy',['BR'],4.9,22.0,1.157,4.9,1
tm353791,Seven Sundays,MOVIE,2017,Unrated,128,'drama',['PH'],7.6,467.0,3.214,7.6,14
tm353791,Seven Sundays,MOVIE,2017,Unrated,128,'comedy',['PH'],7.6,467.0,3.214,7.6,14
tm246330,Pandigai,MOVIE,2017,R,150,'romance',['IN'],6.3,285.0,1.211,6.3,151
tm246330,Pandigai,MOVIE,2017,R,150,'action',['IN'],6.3,285.0,1.211,6.3,151
tm246330,Pandigai,MOVIE,2017,R,150,'thriller',['IN'],6.3,285.0,1.211,6.3,151
tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,Unrated,100,'comedy',['IN'],6.9,3783.0,1.703,6.9,87
tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,Unrated,100,'drama',['IN'],6.9,3783.0,1.703,6.9,87
tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,Unrated,100,'crime',['IN'],6.9,3783.0,1.703,6.9,87
tm364769,Pahuna: The Little Visitors,MOVIE,2017,Unrated,138,'drama',"['NP', 'IN']",7.5,403.0,2.346,7.5,118
tm442354,Adhugo,MOVIE,2018,Unrated,110,'drama',['IN'],5.9,68.0,0.925,5.9,77
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,'comedy',['AR'],7.5,1517.0,2.501,7.5,250
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,'drama',['AR'],7.5,1517.0,2.501,7.5,250
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,'crime',['AR'],7.5,1517.0,2.501,7.5,250
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,56,'comedy',['MX'],6.6,40.0,0.976,6.6,149
tm312738,Jindua,MOVIE,2017,Unrated,140,'romance',['IN'],6.3,283.0,1.094,6.3,49
tm312738,Jindua,MOVIE,2017,Unrated,140,'family',['IN'],6.3,283.0,1.094,6.3,49
tm358746,A Witches' Ball,MOVIE,2017,PG,90,'fantasy',['CA'],5.1,386.0,5.151,5.1,91
tm358746,A Witches' Ball,MOVIE,2017,PG,90,'comedy',['CA'],5.1,386.0,5.151,5.1,91
tm358746,A Witches' Ball,MOVIE,2017,PG,90,'family',['CA'],5.1,386.0,5.151,5.1,91
tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,Unrated,118,'drama',['JP'],7.1,656.0,5.265,7.1,242
tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,Unrated,118,'action',['JP'],7.1,656.0,5.265,7.1,242
tm368448,Eve's Apple,MOVIE,2017,Unrated,90,'documentation',['ES'],5.8,87.0,1.65,5.8,53
tm368448,Eve's Apple,MOVIE,2017,Unrated,90,'european',['ES'],5.8,87.0,1.65,5.8,53
tm420311,Ana e Vitória,MOVIE,2018,Unrated,115,'romance',['BR'],6.4,610.0,6.488,6.4,273
tm420311,Ana e Vitória,MOVIE,2018,Unrated,115,'comedy',['BR'],6.4,610.0,6.488,6.4,273
tm420311,Ana e Vitória,MOVIE,2018,Unrated,115,'music',['BR'],6.4,610.0,6.488,6.4,273
tm316658,Frat Star,MOVIE,2017,Unrated,85,'drama',['US'],3.6,677.0,4.049,3.6,97
tm316658,Frat Star,MOVIE,2017,Unrated,85,'comedy',['US'],3.6,677.0,4.049,3.6,97
tm325650,King of Peking,MOVIE,2017,Unrated,88,'drama',"['AU', 'US', 'CN']",6.4,368.0,1.549,6.4,238
tm325650,King of Peking,MOVIE,2017,Unrated,88,'comedy',"['AU', 'US', 'CN']",6.4,368.0,1.549,6.4,238
tm424162,Secrets in the Hot Spring,MOVIE,2018,Unrated,109,'horror',['TW'],6.0,774.0,4.289,6.0,197
tm424162,Secrets in the Hot Spring,MOVIE,2018,Unrated,109,'comedy',['TW'],6.0,774.0,4.289,6.0,197
tm368350,Jonaki,MOVIE,2018,Unrated,96,'fantasy',"['FR', 'IN', 'SG']",6.8,255.0,0.905,6.8,212
tm368350,Jonaki,MOVIE,2018,Unrated,96,'drama',"['FR', 'IN', 'SG']",6.8,255.0,0.905,6.8,212
tm368350,Jonaki,MOVIE,2018,Unrated,96,'european',"['FR', 'IN', 'SG']",6.8,255.0,0.905,6.8,212
